Lat,Long_,Deaths,Case_Fatality_Ratio,Confirmed_Cases
30.2049055,-92.06959876,97.66666666666667,0.6849226387,14259.517958413582
29.52470226,-90.40976986,127.33333333333334,1.183449503,10759.50710279975
32.6003154,-92.6659741,157.0,1.041045024,15080.99999332978
30.44143993,-90.73061664,110.5,1.065664382,10369.118257721782
32.36918118,-91.23973355,64.0,1.68376743,3800.999999150714
32.81686191,-91.80421614,144.0,1.7208413,8368.000000929776
31.72321584,-93.09816516,184.0,1.452364038,12669.000001775037
30.06971951,-89.92660315,138.66666666666666,1.071415644,12942.3783797828
32.47645559,-92.15704172,93.33333333333333,1.333928315,6996.877739515809
29.42245447,-89.60322085,48.0,0.6228104321,7706.999999687385
30.71409502,-91.60209535,97.0,1.266483875,7659.000001085683
31.19778499,-92.52997303,78.0,1.482042142,5263.008236374428
32.09530039,-93.34213308,59.0,2.359056377,2501.0000004760377
32.41391005,-91.76634876,107.0,1.241011366,8622.000001892005
31.56388699,-93.55433981,125.0,1.589724024,7862.999999552125
29.87761636,-89.51887093,117.0,0.8385293485,13953.000000452575
29.90709658,-90.35555967,154.0,0.9227634969,16689.000000255644
30.82210324,-90.71013176,25.0,1.141031492,2191.000000900939
30.02531716,-90.80212061,79.0,1.099512874,7185.000000281942
30.12597499,-90.4753503,189.0,1.473109899,12829.999997169252
30.59724262,-92.00135806,194.0,1.595014652,12162.897673494226
30.13112107,-91.61403569,199.0,1.288609726,15443.000001072474
29.69262097,-91.44702164,152.5,1.90437873,8007.860915354794
30.40942847,-89.95642711,106.0,1.036414566,10227.56756585376
30.62888673,-90.40664996,59.5,1.516611601,3923.2193635316917
32.00760749,-91.32915234,13.0,1.004636785,1294.0000002090308
29.37343766,-90.82626855,77.5,1.165741475,6648.129251813743
32.83121059,-92.3749373,142.0,1.638398523,8667.000000707398
29.83517605,-92.30292538,171.0,1.298074344,13173.359506749483
31.10884837,-93.18153838,200.0,1.746572352,11450.999998424342
30.85288548,-90.03866652,199.5,1.686501623,11829.220753735379
32.70847669,-93.33121835,199.0,1.403979117,14173.999996895967
30.46058217,-91.30989571,93.0,1.016726796,9146.999997037552
32.78550125,-91.461201,71.0,1.53912855,4612.999999252824
30.87882871,-91.4148538,48.0,1.49207336,3217.000000589783
31.94449367,-92.63789413,71.0,1.322899199,5366.99999921914
44.1664747,-70.20380627,131.5,1.163086541,11306.12343660505
46.65926321,-68.59841248,192.0,1.0823609,17738.999995288075
43.8370751,-70.37226999,131.5,0.7284809534,18051.261242487824
44.97330019,-70.44381045,71.0,0.9981723605,7112.999999763067
44.59816444,-68.38401854,112.0,1.139949109,9825.00000357472
44.40759555,-69.76738544,80.5,0.9953482008,8087.621993519356
44.11486325,-69.10529169,49.0,0.6242038217,7849.9999994472955
44.05996956,-69.54227124,42.0,0.6225911651,6746.000000378098
44.49952995,-70.75682123,173.0,1.219770147,14183.000004180294
45.40194593,-68.65020455,108.5,1.055298769,10281.4485515618
45.83839062,-69.2860223,44.0,1.160949868,3790.0000002411816
43.95415864,-69.85074999,42.0,0.6175562417,6801.000000321104
45.51229767,-69.95995554,121.0,0.9743920116,12417.999999949918
44.4858305,-69.12061935,77.0,0.9845288326,7821.000000239099
45.01607142,-67.62813524,67.0,1.197283774,5596.000000581315
43.47808377,-70.71052375,82.83333333333333,0.6822960054,12140.380813862717
39.62357628,-78.69280486,98.66666666666667,1.802441101,5474.057743796792
39.00670238,-76.60329337,114.5,1.065019528,10750.976577398495
39.45784712,-76.62911955,130.33333333333334,1.640641391,7944.047617492624
39.30211911,-76.61151012,146.16666666666669,1.325454244,11027.665974010544
38.53961642,-76.56820632,162.0,1.124765674,14402.999997668845
38.87172293,-75.82904158,90.0,1.256807708,7161.000002396549
39.56453592,-77.02373735,96.0,1.674254663,5733.894736657514
39.56647682,-75.94627411,102.0,1.429947771,7133.127661625622
38.51092331,-76.98580666,108.0,1.052603528,10260.273419870202
38.45413522,-76.02752426,114.0,1.223307222,9318.999998513864
39.47296601,-77.39999394,119.0,1.030637233,11546.254704345616
39.52786077,-79.27355126,124.0,1.783659379,6951.999998425708
39.55010644,-76.3077594,107.33333333333333,1.353442406,7930.395328054567
39.25305293,-76.93126208,90.66666666666666,0.7044415362,12870.715596322421
39.24976208,-76.04741541,74.0,1.919584955,3854.9999992055573
39.13676329,-77.20358245,92.66666666666667,0.9598325023,9654.462257176543
38.83070039,-76.8496441,111.33333333333334,1.046511628,10638.518517572873
39.06198912,-76.03530977,130.0,1.500634884,8662.999999938695
38.1163542,-75.75118623,78.0,1.28691635,6061.000002059185
38.30058422,-76.6062928,92.5,0.999292168,9256.552083774563
38.76618159,-76.10882561,107.0,1.518592109,7045.99999999078
39.60835778,-77.82002295,131.66666666666666,1.536285119,8570.457725475544
38.37301947,-75.62705831,156.33333333333334,1.455267075,10742.587118129732
38.21274277,-75.33200012,181.0,1.709966934,10585.000002111152
41.72980578,-70.28854339,141.75,1.521665824,9315.448751249603
42.37428441,-73.20524838,102.5,1.301524811,7875.378105258417
41.79228404,-71.10872211,63.25,1.359413644,4652.74129615842
41.40674725,-70.68763497,24.0,0.2938655565,8167.000000219488
42.6687626,-70.94687179,100.5,1.226479166,8194.187295310321
42.58119713,-72.58602547,177.0,1.233277592,14351.999999688633
42.13440424,-72.63235561,164.5,1.218686121,13498.143382893255
42.33997957,-72.65898478,152.0,1.09608209,13867.574462420054
42.48607732,-71.39049229,139.5,1.064297589,13107.236307006235
42.16073095,-71.20530408,127.0,1.286737481,9869.923109825071
41.94070556,-70.80802823,114.5,1.333677879,8585.28148385072
42.3279514,-71.07850442,102.0,0.8206518626,12429.143787822799
42.35026951,-71.90493363,89.5,1.249113876,7165.079318997174
44.6846864,-83.59507875,77.0,4.048370137,1901.9999998582143
46.41292944,-86.60260122,18.0,0.8633093525,2085.000000043438
42.59147037,-85.89102866,86.0,1.239005013,6941.053433816897
45.03477666,-83.62212411,154.0,2.407378459,6396.999999076589
44.99690221,-85.15503082,76.0,1.46125745,5201.000001745073
44.0636262,-83.89277559,82.0,2.133749675,3842.9999995196254
46.6720582,-88.36363591,58.0,2.27718885,2546.999999582819
42.59513984,-85.30834519,188.0,1.128180509,16663.999998248506
43.70639106,-83.98731479,132.5,2.117061021,6258.676471092611
44.63899297,-86.01608482,77.0,1.889106968,4075.999999169978
41.95447397,-86.4131308,99.25,1.62038155,6125.100597448792
41.91600556,-85.05929476,121.5,1.547095404,7853.426471687715
42.24633834,-85.00493569,143.75,1.576081765,9120.719698194083
41.91522292,-85.99405727,166.0,1.284133983,12927.000001369794
45.37790017,-85.19614053,68.0,1.173020528,5796.999999304361
45.44787015,-84.50122149,128.0,2.253917943,5679.000000755574
46.29552653,-84.54353449,117.0,1.162213172,10066.999997828281
43.98794227,-84.8481986,178.0,2.221390241,8012.999999489959
42.94400871,-84.60145248,107.5,0.8404584319,12790.638527711342
44.68255561,-84.61006219,37.0,1.172370089,3155.999999245972
45.9048491,-86.9080745,181.0,1.478637366,12241.000001889577
46.00999672,-87.86961634,127.0,1.373864128,9244.000000559008
42.59599185,-84.83740035,117.0,1.325315273,8828.08810730426
45.52625509,-84.89083249,107.0,1.425716189,7505.00000109068
43.02244215,-83.70589709,120.0,1.589943889,7547.436159868155
43.98901072,-84.38774817,133.0,1.992210905,6675.99999910652
46.40862701,-89.69377193,77.0,1.8216229,4227.000000933234
44.69565625,-85.55585247,84.25,1.272744414,6619.553704047921
43.29265605,-84.60505416,91.5,1.627815093,5621.031552875521
41.88753639,-84.59312019,98.75,1.760986152,5607.653409871902
46.89988536,-88.68495385,106.0,1.129461907,9385.000002483483
43.83353985,-83.04078453,161.0,1.671164625,9634.00000164556
42.59716886,-84.37472069,163.66666666666666,1.059912841,15441.521258696275
42.94502238,-85.07413319,166.33333333333334,1.030244301,16145.03794603697
44.35486835,-83.63484895,169.0,3.021094029,5594.000000587204
46.20974132,-88.53136251,99.0,2.835863649,3491.0000004728718
43.64060976,-84.84664923,91.5,1.303611738,7018.961039763205
42.24807035,-84.42258681,84.0,1.272995892,6598.607311138126
42.24542231,-85.53038622,76.5,1.03700117,7377.040857147732
44.68512729,-85.09085699,69.0,1.554054054,4440.000000154435
43.03197711,-85.54934642,42.0,0.890128535,4718.4196830629635
47.63197653,-88.41434263,15.0,2.33281493,643.0000000042867
43.99050893,-85.802173,42.0,1.771404471,2370.9999995816875
43.09052506,-83.22153148,54.5,1.94669563,2799.6158803726294
44.94430054,-85.80150326,67.0,1.534234028,4366.999999820106
41.89475156,-84.06603727,51.333333333333336,1.176626124,4362.756553358095
42.60302282,-83.91297209,35.66666666666667,0.9131937099,3905.706563678847
46.47227431,-85.54471223,20.0,1.212856277,1648.9999993626616
46.07028979,-85.04980537,38.0,1.291199456,2943.000000768278
42.69158356,-82.92752801,72.0,1.515924,4749.578474910351
44.33352407,-86.05626916,106.0,2.216645755,4781.999999815036
46.4338914,-87.64043701,161.0,0.8602265441,18716.000000725857
43.99509218,-86.24988902,111.0,1.352668779,8205.999999649583
43.64064262,-85.32463223,124.0,1.229548835,10084.999999207026
45.58038692,-87.55370409,77.0,1.106958022,6955.999999067715
43.64330771,-84.38804374,73.0,1.08972973,6698.908728497296
44.33772443,-85.09256478,69.0,1.950805768,3536.9999992741464
41.92734151,-83.53749864,63.333333333333336,1.099550472,5759.929620887229
43.31082541,-85.15252824,57.666666666666664,1.351657052,4266.368202003556
45.0275929,-84.12696227,52.0,2.639593909,1969.9999997234424
43.29123859,-86.15176712,116.0,1.477379584,7851.739746256031
43.554374,-85.80070107,180.0,1.335014463,13482.99999653262
42.66090111,-83.38595416,141.5,1.165766278,12137.939025201413
43.64124435,-86.26726673,103.0,1.358659807,7581.000002305948
44.33481032,-84.12725175,117.0,2.337195366,5005.999999060413
46.6652262,-89.31390481,44.0,3.361344538,1308.9999999280049
43.98992088,-85.32566756,97.0,1.644904189,5896.999998460093
44.68192279,-84.12939244,61.0,3.628792385,1681.0000002245924
45.02085831,-84.59898295,115.0,1.717699776,6694.999999813705
42.95996803,-85.9969107,90.5,1.034116615,8751.43080454229
45.34018577,-83.91498656,66.0,2.785985648,2368.9999999597985
44.33473082,-84.61067651,128.0,2.307969708,5545.999999753896
43.33433923,-84.0513121,91.33333333333334,1.758121122,5194.93976782638
43.42406072,-82.82055898,54.66666666666667,2.103746398,2598.538812408066
46.19235734,-86.19972234,18.0,0.8260670032,2179.0000000329273
42.953928,-84.14585902,31.25,1.178528681,2651.611327225731
42.92655373,-82.67937954,44.5,1.849615586,2405.905331725508
41.91441767,-85.52797979,57.75,1.47764587,3908.243590191201
43.46606813,-83.41897025,71.0,1.979240539,3587.2345276371684
42.25190229,-86.01939087,84.25,1.571805135,5360.079193277353
42.253105,-83.83853204,97.5,0.5834513681,16710.904341094818
42.28098405,-83.281255,110.75,1.698006571,6522.35402921771
44.33853602,-85.57712739,124.0,1.447921532,8563.999999966849
46.60962049,-93.4116826,65.0,1.794093293,3622.9999996995693
45.27476015,-93.24604565,82.0,0.7376059077,11117.047619058812
46.93479392,-95.67158144,99.0,0.9619121648,10291.999999873586
47.97373527,-94.93732139,136.0,0.9726095974,13982.99999954329
45.69804958,-93.99514135,196.0,1.176823777,16654.99999495676
45.42712824,-96.41403739,11.0,0.6395348837,1720.000000056291
44.03554215,-94.06699781,118.0,0.5653777969,20871.00000159203
44.24205652,-94.72562874,89.0,1.137525562,7824.000002559943
46.59180601,-92.67601019,117.0,1.045202787,11194.000002221579
44.82017001,-93.8009918,134.0,0.4251538803,31518.00000165728
46.95043611,-94.32603968,92.0,1.094065882,8408.99999841143
45.02343421,-95.56403693,53.0,1.427032849,3713.999999168905
45.5021011,-92.90861945,131.0,0.7714050171,16981.999999491578
46.89289518,-96.48761922,135.0,0.5832289282,23146.99999820756
47.57992111,-95.37790562,32.0,1.30986492,2443.0000003359123
47.90504893,-90.52629546,5.0,0.6195786865,806.999999991123
44.00715262,-95.18138802,42.0,1.133603239,3704.9999995633393
46.48096553,-94.06755609,185.0,0.9775429326,18925.00000055752
44.67172617,-93.06299363,104.5,0.6535117856,15990.530286161069
44.02238415,-92.86244324,24.0,0.3632510973,6607.000000382381
45.93348491,-95.45335469,132.0,1.016714165,12982.999995873963
43.67381499,-93.94787458,59.0,1.341518872,4398.00000070368
43.67394126,-92.08980382,31.0,0.5390366893,5750.9999996951965
43.67385583,-93.34884422,89.0,0.8568402811,10387.000000250104
44.40849741,-92.7234195,153.0,0.9949925213,15376.999999969748
45.93424769,-96.01139609,15.0,0.8436445444,1778.000000067327
45.00761521,-93.47694895,20.0,0.7566800662,2643.1250000332047
43.67129565,-91.49143057,25.0,0.4680771391,5341.000000142925
47.10778564,-94.91693868,68.0,1.142281203,5952.999998722731
45.56181234,-93.29487636,127.0,1.102813477,11515.999998973533
47.51009045,-93.63092229,169.0,1.27499057,13254.999995803892
43.67423373,-95.15398258,20.0,0.7692307692,2600.000000104
45.9459309,-93.29275192,60.0,1.422475107,4217.9999990678225
45.1526059,-95.00586446,147.0,0.9541736986,15405.999999338068
48.77754106,-96.78317184,30.0,2.473206925,1212.9999999898916
48.24539665,-93.78352843,42.0,1.170894898,3587.0000007464378
44.9973857,-96.17488219,30.0,1.407129456,2131.999999863552
47.64270764,-91.44557998,33.0,1.271186441,2595.9999993423467
48.77217001,-94.90274472,6.0,0.6622516556,906.000000039864
44.37136597,-93.72844721,54.0,0.7311129163,7386.000000284771
44.41311883,-96.26688165,7.0,0.4742547425,1476.0000001475998
44.41327865,-95.83806103,80.0,0.9928021842,8057.999999714345
47.32557075,-95.80921485,18.0,0.853485064,2109.00000002812
48.35825983,-96.37017407,24.0,0.974025974,2464.000000065707
43.67429718,-94.55099908,73.0,1.116207951,6540.000000412109
44.82367677,-94.27287017,120.0,0.9418412997,12741.000000554553
45.12328869,-94.52839455,82.0,1.169924383,7008.999999617925
45.93705297,-93.63236823,126.0,1.529497451,8237.999999125204
46.01265363,-94.27341528,118.0,1.082072444,10904.999998318042
43.67142874,-92.75234549,81.0,0.5947136564,13619.999999717513
44.02216709,-95.76328482,22.0,0.9495036685,2317.000000090047
44.35291112,-94.24710352,73.0,0.7553026384,9664.999999819938
43.67434621,-95.75329576,65.0,0.8323729031,7808.999999630093
47.32628443,-96.45620947,16.0,0.9085746735,1760.999999963129
44.00374114,-92.40209944,99.0,0.4158404405,23807.208332350736
46.40846929,-95.70835255,182.0,1.145807101,15884.000006734117
48.06642577,-96.0370814,43.0,1.015588096,4234.000001512424
46.12105238,-92.74070188,75.0,0.8962715105,8368.00000015174
44.02301619,-96.25841142,34.0,1.468682505,2315.000000629816
47.77372465,-96.40134647,127.0,1.218576089,10422.00000036272
45.58606667,-95.44451209,22.0,0.5777310924,3808.0000002437123
45.01625271,-93.09872295,18.0,0.954792323,1885.2267206593365
47.87197525,-96.09561104,14.0,1.334604385,1049.0000001011535
44.40555844,-95.25207021,55.0,1.191507799,4615.999999845574
44.72836381,-94.94553734,59.0,1.339083069,4405.999998495986
44.3543376,-93.29658715,47.0,0.9942207856,4727.320196955657
43.67482683,-96.25296832,35.0,1.280643981,2732.9999999429974
48.77501878,-95.81079919,47.0,0.9451035592,4973.000000104115
44.6490231,-93.53340251,120.0,0.6095359456,19687.10801491409
45.44447208,-93.77617511,193.0,0.614551823,31404.999997860228
44.5796592,-94.23164924,29.0,0.6932823333,4182.999999720316
47.6048407,-92.46879855,44.0,1.014301653,4337.9600013330555
45.55192576,-94.61078221,59.0,0.6816179282,8655.875609933817
44.02240351,-93.22627088,74.0,0.6251584016,11837.000000417174
45.58613007,-96.00163705,16.0,0.4944375773,3235.9999997111872
45.2829032,-95.68264092,34.0,1.279157261,2658.0000002048228
46.06996226,-94.89785296,72.0,0.8707219736,8269.00000034638
45.77298854,-96.47062949,11.0,1.10775428,992.9999999638909
44.28424356,-92.23121312,19.0,0.2900763359,6549.999999500132
46.58589171,-94.96968506,65.0,1.277264689,5088.999998182836
44.02211116,-93.58720034,43.0,0.6892130149,6239.000000056441
45.03864533,-92.88429635,34.5,0.6811130203,5065.23865669229
43.97823903,-94.61413846,26.0,0.7726597325,3365.0000001779567
46.35721532,-96.4684375,24.0,1.264488936,1897.99999958244
43.98772283,-91.78081305,80.0,0.5147011516,15543.00000132349
45.17297924,-93.96234781,55.5,0.7875327147,7047.3262842346785
44.71710183,-95.86842453,31.0,1.020408163,3038.0000007898802
31.47669768,-91.35326037,152.0,1.799242424,8448.000001138258
34.88084463,-88.57996173,166.0,1.327469012,12505.000003721369
31.17467303,-90.80501621,70.0,1.837752691,3808.9999999896613
33.08658803,-89.57838564,123.0,1.866181156,6591.000000430828
34.81681228,-89.18945516,51.0,1.861313869,2739.99999943051
33.79696941,-90.87372121,189.0,1.692789969,11164.999997704974
33.93683395,-89.33686647,79.0,1.43688614,5498.0000015867645
33.44834567,-89.91994479,58.0,1.933333333,3000.0000005172415
33.91983202,-88.9481545,101.0,1.484857395,6801.999999467962
33.34598242,-89.24809382,36.0,1.288014311,2795.0000005861734
31.97061673,-90.90702196,49.0,1.960784314,2498.99999965014
32.04158545,-88.6889622,112.0,2.341137124,4783.999999480594
33.65358105,-88.77784255,102.0,1.689860835,6035.999999964494
34.22772299,-90.60415045,135.0,1.695340952,7962.999999542275
31.86977774,-90.44565118,126.0,1.411922905,8923.999997011168
31.63225413,-89.55389939,119.0,1.419878296,8381.000000862045
34.87625235,-89.99091418,92.33333333333333,0.9544835829,9673.64289837209
31.18961454,-89.25832496,65.66666666666666,1.208255159,5434.834370665134
31.47786634,-90.89672989,39.0,1.710526316,2279.9999997193845
30.86259065,-88.64436789,90.0,1.056710109,8517.000001558612
31.21444233,-88.63922281,60.0,1.585623679,3783.9999991574296
33.77036166,-89.80245083,140.0,2.220459952,6305.000001188942
30.41830223,-89.48851033,161.0,1.097178683,14674.000005156862
30.51359752,-89.12467576,142.33333333333334,1.095839235,12988.523205535103
32.2656285,-90.44435448,123.66666666666666,1.275114745,9698.47358063973
33.12345854,-90.08923538,105.0,2.047981276,5126.999998998039
33.12825718,-90.52252707,47.0,2.059596845,2281.9999998591957
32.72531359,-90.97392828,9.0,3.0,300.0
34.27993475,-88.3606733,147.0,1.606557377,9150.000000280103
30.54020656,-88.64184064,113.5,1.103426666,10286.138943102178
32.01922104,-89.11786866,80.0,1.340033501,5969.999999276138
31.73397872,-91.03764977,39.0,2.208380521,1765.9999999610573
31.56884708,-89.8267099,56.0,1.584158416,3534.9999996465003
31.62257767,-89.168969,53.5,1.209378535,4423.75967918101
32.75462946,-88.64105766,51.0,2.011041009,2536.000000584772
34.35687874,-89.48490961,187.0,1.01663586,18393.999991304652
31.20572971,-89.5077704,168.0,0.7889916874,21293.000000243093
32.40419769,-88.66229662,112.5,1.776083318,6334.16230307727
31.55147224,-90.10841127,57.0,1.306141155,4363.999999678443
32.7536828,-89.52402044,125.0,1.681689762,7432.99999943747
34.2918775,-88.68149954,153.0,0.9684350695,15798.684374265113
33.55545125,-90.29900733,181.0,2.128159906,8504.999999750959
31.53288662,-90.45391915,164.0,1.610211095,10184.99999840083
33.47386518,-88.4419153,157.0,1.205807167,13020.324003431637
32.63389156,-90.03513564,150.0,1.137849856,13182.758622241281
31.23132643,-89.8209217,143.0,1.687713915,8472.999998936431
34.76216286,-89.50299462,185.0,1.578498294,11719.999996401642
33.89236763,-88.4808438,134.0,1.711765585,7828.174673812011
33.49419589,-89.61729103,83.0,2.332115763,3558.999999778313
32.75339664,-89.11726492,92.5,1.995314646,4635.860323354736
32.40021118,-89.11843336,102.0,1.466992665,6953.000000173824
33.11009499,-88.56949061,51.0,1.450099517,3516.9999991110953
33.42491685,-88.87905132,173.0,1.299676959,13310.999999038992
34.36398677,-89.95064249,179.0,1.46170178,12246.000001450364
30.77090935,-89.58677275,122.0,1.641031506,7434.3484298710355
31.17161885,-88.99281835,65.0,1.778872469,3653.9999990297224
31.17507789,-90.40392572,192.0,1.557682947,12325.999996968576
34.226046,-89.03636807,156.0,1.258876695,12391.999996473045
34.61810501,-88.51986294,112.0,1.119888011,10001.00000177607
34.25157572,-90.28908,33.0,1.833333333,1800.0000003272728
32.26469147,-89.94537876,77.5,1.155573164,6706.628573108678
32.4067041,-89.53789439,122.0,1.591650359,7664.999998909937
32.88149103,-90.8159538,28.0,2.462620932,1137.0000001283186
31.91282117,-89.91716179,159.0,1.898734177,8374.000000949054
32.01744532,-89.50644846,72.0,1.469387755,4900.000000340277
30.79187949,-89.11547539,80.0,1.219884111,6558.0000000508235
33.60192578,-90.58882684,132.0,1.957295374,6743.999998847388
33.95339918,-90.1729398,65.0,1.722767029,3772.9999997579475
34.65133709,-89.94485778,155.0,1.80715868,8577.000000907501
34.76872156,-88.90988194,115.0,1.308453749,8789.000000029806
34.74023475,-88.23917219,123.0,1.6391258,7503.9999980477405
34.64967704,-90.37481167,50.0,1.664447403,3004.0000008339102
34.49162015,-89.00776006,132.0,1.167315175,11308.000000942335
31.14971548,-90.10446654,83.0,1.848552339,4489.999998858566
32.35810271,-90.83352619,85.0,1.77322271,4793.532110808574
33.28392041,-90.94196237,87.0,1.716068643,5069.727271976031
31.64135687,-88.69573913,89.0,1.314817551,6768.999997932032
33.61300486,-89.28392912,73.0,1.860346585,3924.0000002472657
31.16078225,-91.31018819,46.0,2.384655262,1928.9999998330998
33.08747908,-89.03391385,104.0,1.616915423,6431.999999544812
34.02824175,-89.7076205,63.0,1.32269578,4762.999999894155
32.77890365,-90.39656148,115.0,1.182276139,9726.999996571867
40.19058551,-92.60078167,70.0,1.060124186,6602.999999850961
39.98492163,-94.80163024,64.0,1.148600144,5571.99999793836
40.43238737,-95.42970639,24.0,1.337792642,1794.00000018837
39.215877,-91.84242683,121.0,1.795252226,6739.999998195241
36.70978521,-93.82919888,150.0,1.916932907,7825.000001421542
37.50207671,-94.34757022,56.0,1.693889897,3306.000000305805
38.25271289,-94.34113157,102.0,2.33623454,4365.999999298016
38.29503305,-93.28756116,113.0,2.135702136,5290.99999926207
37.32449052,-90.02725304,47.0,1.475204018,3185.9999990862284
38.99186229,-92.30723575,91.0,0.553165335,16450.77777695524
39.65816401,-94.80138942,135.0,1.166489926,11573.181815888225
36.71462476,-90.40421163,179.0,1.480195154,12093.00000180922
39.65620858,-93.98308093,41.0,2.020699852,2029.0000001445044
38.83674754,-91.92186505,143.0,1.010529291,14151.000003027124
38.02199522,-92.76083747,194.0,1.80750955,10732.999999917012
37.38489388,-89.6843587,120.5,1.160659743,10382.026319663608
39.42762566,-93.50626255,47.0,1.778282255,2643.000000019682
36.94160441,-90.96051322,24.0,1.416765053,1694.0000001538717
38.64789422,-94.353399,42.0,1.142606761,3675.805310590141
37.72391475,-93.85445441,60.0,1.647446458,3641.999999978148
39.51499357,-92.9629191,42.0,2.125506073,1975.9999998833218
36.9711783,-93.18537118,44.0,1.146621127,3837.361702476288
40.41040752,-91.73661677,46.0,2.449414271,1877.9999996170513
39.31132056,-94.41850862,88.0,1.230319457,7152.613859702619
39.6013098,-94.40465394,130.0,2.290345314,5675.999999011503
38.50455671,-92.27860244,105.0,1.273912488,8242.324413103643
38.844478,-92.80896081,80.0,1.700680272,4704.000000301056
37.97663738,-91.30528104,116.0,1.800962583,6441.000001608584
37.431814,-93.8503345,47.0,2.63600673,1783.0000001555384
37.6811355,-93.02127031,80.0,1.724509593,4638.99999888258
39.96145298,-93.98519678,32.0,1.602403605,1997.000000508611
39.89201062,-94.40476508,49.0,1.944444444,2520.000000576
37.60663134,-91.50790473,90.0,2.312435766,3891.999999449931
36.9325593,-92.49905109,85.0,2.807133421,3028.000000431757
36.27167174,-90.09122243,134.0,1.418589879,9446.000002090808
38.41127108,-91.07522826,122.5,1.328828097,9218.649144803567
38.43947277,-91.50847147,111.0,2.767389678,4011.000000557204
40.21097916,-94.40944419,37.0,1.406844106,2630.000000867189
37.2575872,-93.34230916,54.5,1.353372662,4026.976569739518
40.11406587,-93.56509276,72.0,2.356792144,3055.0000000339446
40.35570088,-93.99222144,34.0,1.411960133,2407.9999998130256
38.38482826,-93.79293734,92.0,1.327178304,6931.999997492424
37.94163617,-93.3203037,59.0,2.5,2360.0
40.09799248,-95.2163888,33.0,2.532617038,1302.9999997970478
39.1435761,-92.69756691,35.0,1.214434421,2881.9999989114276
36.77383887,-91.88683935,41.5,2.119585339,1957.9301307858311
37.55487945,-90.7735296,48.0,1.824401368,2631.000000434115
39.01002188,-94.34724536,73.5,1.132691559,6488.968635458862
37.20351921,-94.34050458,99.0,1.420198377,6970.85714244553
38.25926778,-90.53870896,124.5,1.084996393,11474.692524622984
38.74719601,-93.80691168,150.0,1.040871556,14411.000006229395
39.0997,-94.5786,82.5,0.9614823886,8580.500379224522
40.12699751,-92.14780832,15.0,1.284246575,1168.0000003114665
37.65896829,-92.5888493,191.0,2.018174134,9463.999997930803
39.06986886,-93.78076396,143.0,1.578366446,9059.99999951849
37.10626634,-93.83293097,183.0,2.004820333,9128.000000187549
40.09673161,-91.72070156,43.0,1.303820497,3298.000000685677
39.05345619,-90.95588181,155.0,0.8538063237,18153.999999473184
39.87001769,-93.10704106,70.0,2.279387822,3070.999999402471
39.78110272,-93.54645978,107.0,2.437357631,4389.999999963075
39.83049768,-92.56453089,65.0,1.542111507,4214.999998699835
37.47865134,-90.3467143,59.0,1.408450704,4189.00000067024
38.16193985,-91.92249662,41.0,2.126556017,1927.9999996350905
39.80601912,-91.62203062,130.0,1.350930063,9623.000002776605
36.62869595,-94.34867205,78.0,1.278478938,6100.999999422752
40.42212303,-93.5682959,16.0,1.816118048,880.9999998414198
38.21450288,-92.42610898,127.0,1.828390441,6945.999998257485
36.82516239,-89.29505753,63.0,1.459684893,4316.000001241364
38.63571781,-92.57976951,60.0,1.398601399,4289.999998777351
39.49593978,-92.00043978,50.0,2.016942315,2479.000000552817
38.94022054,-91.47000721,63.0,2.081956378,3026.0000000826144
38.4181765,-92.88791859,121.0,2.498967369,4841.999999720685
36.59666326,-89.66070007,90.0,1.525423729,5899.999999278889
36.90519407,-94.3394104,70.0,1.619822485,4321.461187767128
40.36079813,-94.88133008,50.0,0.6978367062,7165.000000110341
36.68710164,-91.4033755,41.0,1.723413199,2378.9999997557175
38.46036182,-91.8613635,51.0,1.37987013,3695.999999652141
36.64916339,-92.44459066,64.0,3.171456888,2018.0000000050452
36.2130572,-89.78742322,86.0,2.363936229,3637.999999533828
37.70660776,-89.82741088,51.0,0.8228460794,6197.999999852706
38.72798918,-93.28471706,181.0,1.236001093,14643.999995233014
37.87736118,-91.79351727,123.0,2.063730529,5960.080459710058
39.34310674,-91.16980779,65.0,1.26878782,5122.999998534034
39.38154439,-94.77068479,106.0,0.8428083009,12576.999999502495
37.6162296,-93.39828174,119.0,1.224405803,9719.000000525151
37.82462075,-92.20783203,128.0,1.206977841,10604.999996847499
40.47942497,-93.02042674,26.0,2.231759657,1164.9999998185287
39.52817427,-91.51838643,30.0,1.035911602,2896.0000005869224
39.44007257,-92.4971374,110.0,1.562721978,7038.9999979894055
39.3537468,-93.98905745,101.0,1.655737705,6099.9999996980205
37.36085952,-90.97009925,27.0,1.985294118,1359.9999997582222
36.65460667,-90.85990261,67.0,2.142628718,3126.9999994464742
39.13734288,-93.20259964,116.0,1.622831561,7148.00000121516
40.46921489,-92.52311943,26.0,2.985074627,870.999999960805
40.45214695,-92.14709064,18.0,2.189781022,821.99999996164
37.05588075,-89.56474493,168.0,1.245090047,13492.999996650042
37.15772072,-91.40190382,42.0,2.218700475,1893.0000003718394
39.79742518,-92.07634971,16.0,0.7948335817,2013.000000047683
38.77875681,-90.66662425,29.5,0.8761303532,3367.0788704276115
38.03699437,-93.77631447,43.0,1.688923802,2546.000000063946
37.81214171,-90.47598685,42.5,1.394803163,3047.024922756072
